commit_sha,author,message,date,repository,pull_request
59871a1b358d7cc31ad3dc7ea897718010ddda1b,danielwagner-nt,feat(novacommerce-cart): implement decision from ADR-0181 - step 1,2022-12-13 22:00:00,novacommerce-core,PR-0723
9adbdee33c52d5ac0a61e73a82738df58ff17657,danielwagner-nt,feat(novacommerce-cart): implement decision from ADR-0181 - step 2,2022-12-14 20:00:00,novacommerce-core,PR-0723
040de7c54672392c910da21a7014c448be629bd7,danielwagner-nt,feat(novacommerce-cart): implement decision from ADR-0181 - step 3,2022-12-13 15:00:00,novacommerce-core,PR-0723
d49c6381846895dd731ca6f73fc8db8fb7e45b4a,danielwagner-nt,feat(novacommerce-cart): implement decision from ADR-0181 - step 4,2022-12-14 14:00:00,novacommerce-core,PR-0723
7870ec9c034df4313bbacea36ee89313f5143798,danielwagner-nt,feat(novacommerce-cart): implement decision from ADR-0181 - step 5,2022-12-13 01:00:00,novacommerce-core,PR-0723
20f678dc1bd5c10c9d264e08686033ec2bc6ee6c,danielwagner-nt,feat(novacommerce-cart): implement decision from ADR-0181 - step 6,2022-12-13 17:00:00,novacommerce-core,PR-0723
f9b98ce206623dc073c21d8083f3a6216ac85c04,danielwagner-nt,feat(novacommerce-cart): implement decision from ADR-0181 - step 7,2022-12-13 03:00:00,novacommerce-core,PR-0723
3bd58a3281a3d427e8ee82887e73d3a9e79d99a7,michaelwang-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 1,2022-12-12 20:00:00,fusionerp-monolith,PR-0724
367031dd12cf266b5b03f4a55b4c3a9be86e6d31,michaelwang-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 2,2022-12-12 19:00:00,fusionerp-monolith,PR-0724
717d1b70a5514f6b0db2dfef912879b3eb1b5e14,michaelwang-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 3,2022-12-13 06:00:00,fusionerp-monolith,PR-0724
30673fe963b053d769dcfd39ddff476a66a3479e,michaelwang-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 4,2022-12-12 11:00:00,fusionerp-monolith,PR-0724
26ebdcc8abcd291d92abbcf166f86e16876d3298,michaelwang-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 5,2022-12-12 22:00:00,fusionerp-monolith,PR-0724
93765000c3153ba9ea5eefed1f15e29d38f9c057,michaelwang-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 6,2022-12-12 20:00:00,fusionerp-monolith,PR-0724
9be547a158f4b64a38c97ab9911e33013f2aed2b,michaelwang-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 7,2022-12-12 15:00:00,fusionerp-monolith,PR-0724
bf990d1effea109e6cf1b8ac75cd340357a3e23d,michaelwang-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 8,2022-12-12 01:00:00,fusionerp-monolith,PR-0724
0487d34c415940c7121e3753271924a6300dad41,michaelwang-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 9,2022-12-13 06:00:00,fusionerp-monolith,PR-0724
fcf78abd6704b79e24b4ace5c005569157ecf856,denisejacobs-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 1,2022-12-14 09:00:00,fusionerp-monolith,PR-0725
2e09e6d0c6715f0776e8f031f46a2eaebaf0ae31,denisejacobs-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 2,2022-12-13 04:00:00,fusionerp-monolith,PR-0725
ff14affe9a63ed4fcf958a35f1500d65f6c185b8,denisejacobs-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 3,2022-12-14 09:00:00,fusionerp-monolith,PR-0725
8d4867f560c8776b701427c535a5099b3ababaf7,denisejacobs-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 4,2022-12-13 07:00:00,fusionerp-monolith,PR-0725
20a9d4f55f304ee64d1a0722f6e41c787152c1f7,denisejacobs-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 5,2022-12-13 08:00:00,fusionerp-monolith,PR-0725
dc50153ec63e2c04328af353e762530d2ab7ed2a,denisejacobs-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 6,2022-12-13 08:00:00,fusionerp-monolith,PR-0725
beaa565c83f3ef551a98e57e9e7ded32dadd03f4,denisejacobs-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 7,2022-12-14 18:00:00,fusionerp-monolith,PR-0725
174913693b323f7aa6a5c74b85164fb446987da9,denisejacobs-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 8,2022-12-13 08:00:00,fusionerp-monolith,PR-0725
c7cfa5f609ded2235e1b2227f21f2b74be61716e,denisejacobs-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 9,2022-12-13 15:00:00,fusionerp-monolith,PR-0725
a4715304566133c3574506372e043100009109e2,denisejacobs-nt,feat(fusionerp-frontend): implement decision from ADR-0177 - step 10,2022-12-13 15:00:00,fusionerp-monolith,PR-0725
d4595965642afbd6aa067be289bf3925fa25b773,geraldhensley-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 1,2022-12-13 17:00:00,novacommerce-web,PR-0726
021d778f60120d0534a38c64a5bf3fd369f7590e,geraldhensley-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 2,2022-12-14 04:00:00,novacommerce-web,PR-0726
f5b284d83f1cd6bb0e3c3a973aea0488e0bc1e5a,geraldhensley-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 3,2022-12-14 06:00:00,novacommerce-web,PR-0726
4988ab1d0847b476112bb9ab18db73f6a069022c,geraldhensley-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 4,2022-12-14 17:00:00,novacommerce-web,PR-0726
af2858adedd6ea27d6122ccea59d050635490c1e,geraldhensley-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 5,2022-12-14 11:00:00,novacommerce-web,PR-0726
35082faf862cc3bf29c35a0746f631e2781332e4,geraldhensley-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 6,2022-12-14 03:00:00,novacommerce-web,PR-0726
c10a6d68e0f14244744e69ea13500e5b24b90d22,geraldhensley-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 7,2022-12-14 07:00:00,novacommerce-web,PR-0726
fc739c92a4d97416d5866da6b2593127a2b9ca9e,geraldhensley-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 8,2022-12-13 08:00:00,novacommerce-web,PR-0726
c579b6df7074fab8e44dc807c155c10c64e5f0af,geraldhensley-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 9,2022-12-13 08:00:00,novacommerce-web,PR-0726
38bf22c8e13bd633ee121c56927e14dc7706a44b,geraldhensley-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 10,2022-12-14 02:00:00,novacommerce-web,PR-0726
8d415bef63d0b308a18b1e15c1539b2f7114ccc5,cheyennehorton-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 1,2022-12-18 10:00:00,atlaspay-frontend,PR-0727
f26947588b23d5d3d69615a892d9c1860356b187,cheyennehorton-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 2,2022-12-18 19:00:00,atlaspay-frontend,PR-0727
a9e877e21392ae5ae2ebf458a1dcd346086ef9ee,cheyennehorton-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 3,2022-12-18 08:00:00,atlaspay-frontend,PR-0727
f903df177b07276ac1b3c8f8205fda15fb4be5b3,cheyennehorton-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 4,2022-12-19 23:00:00,atlaspay-frontend,PR-0727
8df63478adce0d9937164a0129e9e6b85811712d,cheyennehorton-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 5,2022-12-18 02:00:00,atlaspay-frontend,PR-0727
20a6f985396bde11122241fcdb320b09c2dc8be8,cheyennehorton-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 6,2022-12-18 19:00:00,atlaspay-frontend,PR-0727
f1e744f1820ed25af35ceca1489478812b266fef,cheyennehorton-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 7,2022-12-18 10:00:00,atlaspay-frontend,PR-0727
cebdd70d9980d28409029b8f13be7aa0fc432aa5,cheyennehorton-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 8,2022-12-18 02:00:00,atlaspay-frontend,PR-0727
41ede01fbac41693e025eaeff8d673eee9e609ae,cheyennehorton-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 9,2022-12-19 21:00:00,atlaspay-frontend,PR-0727
de007439ed2de9c174d7cc2c9e0e71bfb096150f,cheyennehorton-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 10,2022-12-18 18:00:00,atlaspay-frontend,PR-0727
5b4c37200ce425bd6ce14e68265f15215f61e85f,ryanmunoz-dev,refactor(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-19 05:00:00,novacommerce-core,PR-0728
270ac9ef7c366cf7fe98e36adce29a659920d2a0,ryanmunoz-dev,fix(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-19 03:00:00,novacommerce-core,PR-0728
e387fee302ec87cefbcf1eb5f415aa7318d71d4c,ryanmunoz-dev,feat(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-19 23:00:00,novacommerce-core,PR-0728
fd686c5ea2dfdba0f1c659996467a1b31c1e6ed1,ryanmunoz-dev,docs(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-19 20:00:00,novacommerce-core,PR-0728
99b60bc9bbc442a1ee54ba0a9dd075dd33a85bff,ryanmunoz-dev,feat(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-19 12:00:00,novacommerce-core,PR-0728
3de3ba7d36edd76b6b85256d9fdba0e184092170,ryanmunoz-dev,feat(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-19 08:00:00,novacommerce-core,PR-0728
9022c8c69b84c6d309d469666f4dbcf1d0b260ad,ryanmunoz-dev,docs(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-19 15:00:00,novacommerce-core,PR-0728
650b0a5f014dc6e54538d377052c4bad0552f22b,ryanmunoz-dev,refactor(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-19 13:00:00,novacommerce-core,PR-0728
1a3e4a0907e571c35b873655a9b3081ea06149ec,ryanmunoz-dev,fix(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-18 11:00:00,novacommerce-core,PR-0728
3ed623e5d8645cba0461b5f3f4c961d138b51669,ryanmunoz-dev,fix(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-19 18:00:00,novacommerce-core,PR-0728
fa50bd8e87d6d306ed0a74dc527fda07fb8a47f2,ryanmunoz-dev,chore(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-18 12:00:00,novacommerce-core,PR-0728
7279ded2d5de0ea670067b87dd5d964a600d0fc5,ryanmunoz-dev,docs(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-19 02:00:00,novacommerce-core,PR-0728
2f4f29063d87ab5bb7a2666d58c304ee37687ad9,ryanmunoz-dev,fix(novacommerce-api): implement pagination for bulk queries in novacommerce-api controller,2022-12-18 20:00:00,novacommerce-core,PR-0728
fc8f4148511d3ba5354f173b2f418f775751e932,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 1,2022-12-20 01:00:00,atlaspay-frontend,PR-0729
14ef6457ea6f83a29dda75395cc09da75b7f03c5,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 2,2022-12-20 03:00:00,atlaspay-frontend,PR-0729
58a61e45b9609b287052955e2a5072eae3a0fbb6,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 3,2022-12-19 07:00:00,atlaspay-frontend,PR-0729
48a80944e2070e25398df521a6ab186d62d91ab0,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 4,2022-12-19 08:00:00,atlaspay-frontend,PR-0729
914b35ca9b4471cfb24a896fac73528bb11c6f62,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 5,2022-12-20 14:00:00,atlaspay-frontend,PR-0729
3d540938694ac3090cbdb05be8ac6e4b7d8dd476,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 6,2022-12-20 04:00:00,atlaspay-frontend,PR-0729
aaf20e656300068030be5f99888ebbcff8ae02b0,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 7,2022-12-20 18:00:00,atlaspay-frontend,PR-0729
6bcec2a28ea6be1e6517354bf98e6d163592ad8b,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 8,2022-12-19 17:00:00,atlaspay-frontend,PR-0729
591f3bbac23352c15b327ee8354395ff5f7beb8b,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 9,2022-12-19 18:00:00,atlaspay-frontend,PR-0729
7512e5ccc1c3d099d8e28021cd87cbbf0d5b661f,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 1,2022-12-20 02:00:00,atlaspay-frontend,PR-0730
3bc9dc336b1ef04cdcb843fd74458c9c544493db,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 2,2022-12-19 21:00:00,atlaspay-frontend,PR-0730
87d52e91c2b17af8318753dee58f570c88933e2f,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 3,2022-12-20 04:00:00,atlaspay-frontend,PR-0730
b6995d57472ee644988dc131c6bc1554a7700ac6,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 4,2022-12-20 15:00:00,atlaspay-frontend,PR-0730
82ab29401f3fd2ba04516499c4016365a2f865bf,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 5,2022-12-19 07:00:00,atlaspay-frontend,PR-0730
333c64ae397dbedc2117e2f4a0636d21143e0503,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 6,2022-12-19 23:00:00,atlaspay-frontend,PR-0730
2cc78565a163957ba9500a6c2e73ea09bb59afae,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 7,2022-12-20 05:00:00,atlaspay-frontend,PR-0730
f93e35e92a27030fc1f7b4d12cc941930cb80e72,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 8,2022-12-20 15:00:00,atlaspay-frontend,PR-0730
e556cf1b54c16437180f3ff46f7b73701d9969c5,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 9,2022-12-19 00:00:00,atlaspay-frontend,PR-0730
3b4d10676bd869ed365dcf941221ddfe1efb43c7,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 10,2022-12-19 01:00:00,atlaspay-frontend,PR-0730
235654397683cb018a3693f655c17c16e715adf4,frankcordova-nt,feat(atlaspay-portal): implement decision from ADR-0178 - step 11,2022-12-20 07:00:00,atlaspay-frontend,PR-0730
7673bf4e75e86feda550f12b94480833968bd451,johnwhitehead-nt,feat(cloudsync-desktop): implement decision from ADR-0182 - step 1,2022-12-19 15:00:00,cloudsync-apps,PR-0731
0bb422bed679fe2fec11214ae88269d775d0039b,johnwhitehead-nt,feat(cloudsync-desktop): implement decision from ADR-0182 - step 2,2022-12-18 16:00:00,cloudsync-apps,PR-0731
aab18972cf46e685ee33811f83d130e6c6ab182e,johnwhitehead-nt,feat(cloudsync-desktop): implement decision from ADR-0182 - step 3,2022-12-18 01:00:00,cloudsync-apps,PR-0731
15dde1b3b71f4858244d222c2ccf21e689cfe969,johnwhitehead-nt,feat(cloudsync-desktop): implement decision from ADR-0182 - step 4,2022-12-19 16:00:00,cloudsync-apps,PR-0731
8d48f9514d9644fe2d2bf072200f581086ccd44f,johnwhitehead-nt,feat(cloudsync-desktop): implement decision from ADR-0182 - step 5,2022-12-19 15:00:00,cloudsync-apps,PR-0731
43cbb4cf619e0f9a512a7b3e4a55854c8daad6ab,johnwhitehead-nt,feat(cloudsync-desktop): implement decision from ADR-0182 - step 6,2022-12-19 23:00:00,cloudsync-apps,PR-0731
d74434f9bd50a7bd7089f035565e758443a70940,johnwhitehead-nt,feat(cloudsync-desktop): implement decision from ADR-0182 - step 7,2022-12-19 13:00:00,cloudsync-apps,PR-0731
8dcb3d758be0e68e6719b254cd09ecab3c93aa59,johnwhitehead-nt,feat(cloudsync-desktop): implement decision from ADR-0182 - step 8,2022-12-19 16:00:00,cloudsync-apps,PR-0731
f360fe8a8e3f60ce1c903f5fb22bc532fdc5d68c,johnwhitehead-nt,feat(cloudsync-desktop): implement decision from ADR-0182 - step 9,2022-12-19 21:00:00,cloudsync-apps,PR-0731
a619880856904c520da2a3680225bdf3c5b74882,davidwright-nt,feat(visionai-training): implement decision from ADR-0179 - step 1,2022-12-21 22:00:00,visionai-engine,PR-0732
e6e0ac7d22ebff8f8bd047e82309d43254289965,davidwright-nt,feat(visionai-training): implement decision from ADR-0179 - step 2,2022-12-22 06:00:00,visionai-engine,PR-0732
d16aa17bafb07f4148c155fd5c00537766ac0408,davidwright-nt,feat(visionai-training): implement decision from ADR-0179 - step 3,2022-12-21 12:00:00,visionai-engine,PR-0732
012b5b0efbc3885cdc5a177838576493afbf2fa7,davidwright-nt,feat(visionai-training): implement decision from ADR-0179 - step 4,2022-12-21 23:00:00,visionai-engine,PR-0732
7122cd8a3cb993aebdf7214b9ce3dbdd05e3314a,davidwright-nt,feat(visionai-training): implement decision from ADR-0179 - step 5,2022-12-22 22:00:00,visionai-engine,PR-0732
fc447050a5c4ec389035e98bcf3f6ac2b9fa0264,davidwright-nt,feat(visionai-training): implement decision from ADR-0179 - step 6,2022-12-21 19:00:00,visionai-engine,PR-0732
bb318aa470604a23f9c2532599bbf21877bc0640,davidwright-nt,feat(visionai-training): implement decision from ADR-0179 - step 7,2022-12-22 14:00:00,visionai-engine,PR-0732
438f3a18bbf3a74ad0a51992915e36349df59821,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 1,2022-12-21 03:00:00,atlaspay-frontend,PR-0733
49969c1e658272b5468cbecfb19e85fab9cb75ba,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 2,2022-12-22 21:00:00,atlaspay-frontend,PR-0733
d65e5d958d0102489aaf8839caa466a2e8c658e3,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 3,2022-12-21 05:00:00,atlaspay-frontend,PR-0733
4d4467a81a60ea1ebde86c0cd014e782a4f2b282,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 4,2022-12-22 18:00:00,atlaspay-frontend,PR-0733
ffa718e3440cda0517b85ffda1875bad121fb19e,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 5,2022-12-21 02:00:00,atlaspay-frontend,PR-0733
809fddf49916fb94824b18cb44dad4fde0ea3f57,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 6,2022-12-22 07:00:00,atlaspay-frontend,PR-0733
9411f722a44049d6e3d79f503592eb93cabdab0d,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 7,2022-12-21 16:00:00,atlaspay-frontend,PR-0733
c2ea5a849778d7951f503c88975e9d36a348e809,brianramirez-dev,feat(atlaspay-portal): implement decision from ADR-0178 - step 8,2022-12-21 19:00:00,atlaspay-frontend,PR-0733
6e85cae0f1ce0caf0e852d76f0dd8e917fa822a3,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 1,2022-12-21 22:00:00,novacommerce-web,PR-0734
ffd64302986366dca35bcb07e5de3bb1afac0d92,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 2,2022-12-21 20:00:00,novacommerce-web,PR-0734
321c4f166addddd1bf40a344a3f7860b85bb2f6b,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 3,2022-12-22 10:00:00,novacommerce-web,PR-0734
6902ee3144febb4129fa38e5a70e2f5ee544878e,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 4,2022-12-21 20:00:00,novacommerce-web,PR-0734
4a1c9021672cefe4808d461e55294484fc90d998,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 5,2022-12-22 14:00:00,novacommerce-web,PR-0734
b369828da86e0603ef67d7430b6dfcbed8ca6665,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 6,2022-12-22 01:00:00,novacommerce-web,PR-0734
ca74dbe20d7f66f3254069f93729efce90ee9796,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 7,2022-12-22 22:00:00,novacommerce-web,PR-0734
6ec4aa745e5ac2f98739cd6897bdfa03fc5f4485,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 8,2022-12-22 21:00:00,novacommerce-web,PR-0734
fed22ffc33820b23547c533ac59f3d02b2ca4905,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 9,2022-12-21 12:00:00,novacommerce-web,PR-0734
b1d23bae2a4a8dc7d8932953f134f927e591b33e,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 10,2022-12-22 09:00:00,novacommerce-web,PR-0734
1e219edccc650a99d73b3ed86ea22a363779e76a,jasonstein-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 11,2022-12-22 14:00:00,novacommerce-web,PR-0734
2dfa70ba6d3a5a3bb08227dd1fffbd019ad62dad,lisahensley-dev,chore(cloudsync-daemon): write integration tests for cloudsync-daemon router,2022-12-20 02:00:00,cloudsync-core,PR-0735
b6806645d519e7738d1d3133403a7680e0e1ea47,lisahensley-dev,fix(cloudsync-daemon): write integration tests for cloudsync-daemon router,2022-12-21 12:00:00,cloudsync-core,PR-0735
4240e3bfd7f2034a17753855076f6ae93348126a,lisahensley-dev,refactor(cloudsync-daemon): write integration tests for cloudsync-daemon router,2022-12-21 21:00:00,cloudsync-core,PR-0735
922ec3bd74801866851851daaea4131e61c8e03a,lisahensley-dev,feat(cloudsync-daemon): write integration tests for cloudsync-daemon router,2022-12-20 02:00:00,cloudsync-core,PR-0735
46f4a0beee0e3e6ed8277c854838e5414fc68658,lisahensley-dev,refactor(cloudsync-daemon): write integration tests for cloudsync-daemon router,2022-12-20 21:00:00,cloudsync-core,PR-0735
1ff455a1084180d0fc83458c18005b7100b3204b,lisahensley-dev,docs(cloudsync-daemon): write integration tests for cloudsync-daemon router,2022-12-21 22:00:00,cloudsync-core,PR-0735
c86e7bab0f8264d9e249154ca9212419c43a1210,lisahensley-dev,docs(cloudsync-daemon): write integration tests for cloudsync-daemon router,2022-12-20 12:00:00,cloudsync-core,PR-0735
cf998458567f9a2a26ba76910dcd7ee5847a6044,lisahensley-dev,feat(cloudsync-daemon): write integration tests for cloudsync-daemon router,2022-12-20 08:00:00,cloudsync-core,PR-0735
0c56ecc160782fc774bba7e1e53eb2cf29fe074c,lisahensley-dev,refactor(cloudsync-daemon): write integration tests for cloudsync-daemon router,2022-12-20 05:00:00,cloudsync-core,PR-0735
806665102792d3b968c8b7787b8f26ac3730af72,lisahensley-dev,chore(cloudsync-daemon): write integration tests for cloudsync-daemon router,2022-12-20 14:00:00,cloudsync-core,PR-0735
297c3b960a2d4dbebf97b9735c52c69e4fff7398,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 1,2022-12-23 02:00:00,visionai-engine,PR-0736
fa8ae3ba11c92e13d1b7848bb1480cc15744b359,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 2,2022-12-23 16:00:00,visionai-engine,PR-0736
f118cb556487e87dd129440773e42cb87759acd2,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 3,2022-12-23 11:00:00,visionai-engine,PR-0736
7562c8677b49c63a0508b5146fc093754179f4a3,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 4,2022-12-22 23:00:00,visionai-engine,PR-0736
096b362ee9b78834ed4c2743ca42a3eeeb52b328,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 5,2022-12-23 08:00:00,visionai-engine,PR-0736
4c1e4bb2ac3e18fccdce73299a6117712d1e5eb7,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 6,2022-12-22 11:00:00,visionai-engine,PR-0736
b964f882281336aad88c4dc8c920c7e530704df7,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 7,2022-12-23 08:00:00,visionai-engine,PR-0736
17214d7482a57af33df598d849484a2b82292181,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 8,2022-12-23 20:00:00,visionai-engine,PR-0736
5735202887b13522c2defa6a604c4ccd5bb87e1c,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 9,2022-12-23 18:00:00,visionai-engine,PR-0736
3a8d9200a06a8f80862111d07d447b1f0d349ab1,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 10,2022-12-22 01:00:00,visionai-engine,PR-0736
b923921f5c0d391e4e58fb3b7636972275fcef89,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 11,2022-12-23 23:00:00,visionai-engine,PR-0736
2b9837943b899223084456255a4500ae02fc268c,samanthagarcia-nt,feat(visionai-training): implement decision from ADR-0179 - step 12,2022-12-23 22:00:00,visionai-engine,PR-0736
a81288f3d6efc20f98f67dd86a0f0e2c37d513da,shirleysuarez-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 1,2022-12-23 14:00:00,novacommerce-web,PR-0737
ecfbbd562c616c730b40b2eae7f0ac755cb594df,shirleysuarez-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 2,2022-12-23 12:00:00,novacommerce-web,PR-0737
5c7848f1839ce6fa83a1514c6bdb8e775afdb869,shirleysuarez-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 3,2022-12-24 00:00:00,novacommerce-web,PR-0737
e428f673fe2b5bf4a0fee97358b5ec61449f31d8,shirleysuarez-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 4,2022-12-23 17:00:00,novacommerce-web,PR-0737
c290fe53050ca551be112d71950237c180f6b06d,shirleysuarez-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 5,2022-12-23 23:00:00,novacommerce-web,PR-0737
fa4fd12a0a6d6a1bdc2a90e74363823684d2703c,shirleysuarez-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 6,2022-12-23 01:00:00,novacommerce-web,PR-0737
e3df8687199b2db7f1abd29811d1eb2eb351e2d0,shirleysuarez-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 7,2022-12-24 22:00:00,novacommerce-web,PR-0737
18d2e1635b730c6321b440f36854c699f574d282,jessicastephens-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 1,2022-12-23 22:00:00,novacommerce-web,PR-0738
d89cf1eed4a6a44c300d693d5c96f47a1e745644,jessicastephens-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 2,2022-12-24 15:00:00,novacommerce-web,PR-0738
d30f4fd4a10d7f6661f1bca694dbf419c1065b7e,jessicastephens-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 3,2022-12-24 09:00:00,novacommerce-web,PR-0738
a631069157e3d4ff9e273a97cd1389b6e597f4f8,jessicastephens-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 4,2022-12-24 13:00:00,novacommerce-web,PR-0738
0f3b2fca87f6d5f3a2679a6d5dbb13674bbc78ad,jessicastephens-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 5,2022-12-24 18:00:00,novacommerce-web,PR-0738
79932221dbd1af26103fcb957659c034ea29bcd8,jessicastephens-nt,feat(novacommerce-ui): implement decision from ADR-0180 - step 6,2022-12-24 01:00:00,novacommerce-web,PR-0738
