date,project_id,project_name,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm,daily_cost_usd
2022-10-05,PRJ-001,novacommerce-api,35.58,49.44,148.9,99.865,0.051,1693.0,111.8
2022-10-05,PRJ-002,novacommerce-ui,34.14,52.64,46.8,99.89,0.066,1863.0,99.0
2022-10-05,PRJ-003,novacommerce-cart,42.45,51.84,39.2,99.869,0.068,1869.0,112.59
2022-10-05,PRJ-004,novacommerce-checkout,34.86,54.28,36.5,99.852,0.072,1726.0,85.78
2022-10-05,PRJ-005,atlaspay-gateway,40.71,52.22,84.2,99.874,0.079,1793.0,85.8
2022-10-05,PRJ-006,atlaspay-ledger,35.39,54.12,60.8,99.903,0.075,1814.0,111.26
2022-10-05,PRJ-007,atlaspay-portal,34.48,53.27,70.1,99.867,0.053,1453.0,112.27
2022-10-05,PRJ-008,insightcrm-api,36.91,50.32,-6.9,99.887,0.061,2004.0,84.32
2022-10-05,PRJ-009,insightcrm-ui,42.01,52.88,161.4,99.88,0.068,1449.0,98.21
2022-10-05,PRJ-010,insightcrm-analytics,41.81,49.22,5.5,99.866,0.053,1579.0,96.48
2022-10-05,PRJ-011,cloudsync-daemon,43.15,52.7,50.3,99.892,0.04,1829.0,86.23
2022-10-05,PRJ-012,cloudsync-storage,36.48,52.13,8.5,99.863,0.041,1365.0,84.62
2022-10-05,PRJ-013,cloudsync-desktop,40.22,50.88,27.3,99.893,0.036,1954.0,86.17
2022-10-05,PRJ-014,visionai-inference,34.17,52.31,-9.3,99.894,0.075,1957.0,83.38
2022-10-05,PRJ-015,visionai-training,42.43,52.92,56.7,99.888,0.054,1477.0,97.55
2022-10-05,PRJ-016,visionai-pipeline,35.11,50.35,21.8,99.855,0.061,1866.0,85.96
2022-10-05,PRJ-017,fusionerp-core,37.58,54.69,149.4,99.867,0.039,1963.0,83.95
2022-10-05,PRJ-018,fusionerp-payroll,35.63,54.04,22.5,99.86,0.055,1799.0,86.5
2022-10-05,PRJ-019,fusionerp-frontend,40.07,51.12,84.6,99.86,0.076,2014.0,96.08
2022-10-05,PRJ-020,platform-k8s-mesh,35.57,50.05,111.2,99.875,0.038,1966.0,84.84
2022-10-05,PRJ-021,platform-logging,34.27,53.86,15.9,99.889,0.052,1777.0,97.85
2022-10-05,PRJ-022,platform-monitoring,43.13,50.12,18.1,99.876,0.059,1869.0,99.0
2022-10-05,PRJ-023,security-auth-proxy,41.75,53.53,87.0,99.883,0.042,1923.0,110.94
2022-10-05,PRJ-024,security-scanner,40.93,51.79,-4.6,99.907,0.034,1988.0,83.55
2022-10-05,PRJ-025,devops-ci-cd,36.72,54.41,69.2,99.889,0.046,1766.0,84.95
2022-10-06,PRJ-001,novacommerce-api,33.75,54.64,160.7,99.86,0.056,1630.0,114.61
2022-10-06,PRJ-002,novacommerce-ui,33.65,51.02,51.4,99.871,0.064,1723.0,99.04
2022-10-06,PRJ-003,novacommerce-cart,38.01,49.4,32.2,99.906,0.073,1684.0,114.15
2022-10-06,PRJ-004,novacommerce-checkout,38.61,52.5,45.6,99.865,0.053,1571.0,85.05
2022-10-06,PRJ-005,atlaspay-gateway,36.39,49.3,89.2,99.891,0.04,1821.0,86.68
2022-10-06,PRJ-006,atlaspay-ledger,35.47,49.61,55.4,99.862,0.048,1368.0,114.01
2022-10-06,PRJ-007,atlaspay-portal,41.09,54.47,64.4,99.867,0.035,1931.0,112.27
2022-10-06,PRJ-008,insightcrm-api,37.82,52.65,8.6,99.886,0.041,1922.0,84.15
2022-10-06,PRJ-009,insightcrm-ui,40.66,51.41,144.0,99.857,0.061,1921.0,97.2
2022-10-06,PRJ-010,insightcrm-analytics,36.67,53.72,7.8,99.886,0.049,1426.0,96.32
2022-10-06,PRJ-011,cloudsync-daemon,42.52,50.12,48.6,99.89,0.037,1378.0,84.66
2022-10-06,PRJ-012,cloudsync-storage,41.03,54.27,16.6,99.855,0.039,1812.0,84.66
2022-10-06,PRJ-013,cloudsync-desktop,35.91,52.7,27.7,99.897,0.032,1704.0,83.72
2022-10-06,PRJ-014,visionai-inference,34.04,50.68,15.0,99.885,0.051,1711.0,86.46
2022-10-06,PRJ-015,visionai-training,35.27,49.99,52.2,99.907,0.067,1541.0,95.99
2022-10-06,PRJ-016,visionai-pipeline,33.07,54.25,26.5,99.893,0.035,1430.0,85.02
2022-10-06,PRJ-017,fusionerp-core,42.35,51.75,137.6,99.863,0.071,1656.0,87.19
2022-10-06,PRJ-018,fusionerp-payroll,38.55,51.43,3.4,99.891,0.032,1782.0,86.72
2022-10-06,PRJ-019,fusionerp-frontend,40.96,50.15,88.0,99.898,0.06,1471.0,99.43
2022-10-06,PRJ-020,platform-k8s-mesh,35.01,50.77,110.5,99.856,0.055,1716.0,86.44
2022-10-06,PRJ-021,platform-logging,34.58,53.0,17.8,99.89,0.035,1449.0,97.55
2022-10-06,PRJ-022,platform-monitoring,35.0,55.16,19.0,99.899,0.052,1799.0,98.11
2022-10-06,PRJ-023,security-auth-proxy,35.76,52.13,81.6,99.885,0.076,1575.0,113.83
2022-10-06,PRJ-024,security-scanner,38.11,54.02,20.5,99.862,0.04,1466.0,83.98
2022-10-06,PRJ-025,devops-ci-cd,38.44,53.27,55.4,99.859,0.061,1982.0,84.78
2022-10-07,PRJ-001,novacommerce-api,34.32,49.61,152.5,99.886,0.076,1435.0,113.6
2022-10-07,PRJ-002,novacommerce-ui,40.94,50.33,63.1,99.879,0.065,1997.0,98.9
2022-10-07,PRJ-003,novacommerce-cart,39.59,52.91,54.1,99.898,0.036,1844.0,111.3
2022-10-07,PRJ-004,novacommerce-checkout,43.14,49.27,58.3,99.878,0.08,1748.0,87.12
2022-10-07,PRJ-005,atlaspay-gateway,39.31,53.86,75.4,99.893,0.032,1795.0,86.54
2022-10-07,PRJ-006,atlaspay-ledger,39.49,51.05,51.2,99.89,0.044,1793.0,113.8
2022-10-07,PRJ-007,atlaspay-portal,38.75,50.07,69.1,99.898,0.078,1504.0,112.13
2022-10-07,PRJ-008,insightcrm-api,34.43,52.06,-4.5,99.883,0.034,1999.0,86.29
2022-10-07,PRJ-009,insightcrm-ui,34.88,51.13,139.2,99.853,0.035,1929.0,99.07
2022-10-07,PRJ-010,insightcrm-analytics,40.58,53.34,2.7,99.871,0.032,1971.0,99.92
2022-10-07,PRJ-011,cloudsync-daemon,42.86,51.64,69.1,99.897,0.048,1822.0,86.63
2022-10-07,PRJ-012,cloudsync-storage,34.16,54.13,2.5,99.867,0.034,1950.0,85.9
2022-10-07,PRJ-013,cloudsync-desktop,41.13,50.09,49.4,99.892,0.06,1958.0,83.82
2022-10-07,PRJ-014,visionai-inference,42.44,54.82,19.7,99.868,0.079,1460.0,85.49
2022-10-07,PRJ-015,visionai-training,39.04,53.09,49.9,99.885,0.05,1904.0,96.09
2022-10-07,PRJ-016,visionai-pipeline,37.73,55.33,29.0,99.86,0.031,1934.0,86.01
2022-10-07,PRJ-017,fusionerp-core,38.95,50.4,152.8,99.887,0.073,1809.0,85.84
2022-10-07,PRJ-018,fusionerp-payroll,41.75,50.26,19.3,99.871,0.055,1991.0,85.56
2022-10-07,PRJ-019,fusionerp-frontend,40.13,53.74,108.4,99.888,0.079,1423.0,97.28
2022-10-07,PRJ-020,platform-k8s-mesh,35.81,55.43,93.3,99.896,0.051,2002.0,84.99
2022-10-07,PRJ-021,platform-logging,34.21,53.46,31.3,99.862,0.037,1884.0,99.75
2022-10-07,PRJ-022,platform-monitoring,40.72,50.42,1.4,99.856,0.059,1691.0,97.73
2022-10-07,PRJ-023,security-auth-proxy,38.82,49.54,70.5,99.876,0.047,1531.0,112.32
2022-10-07,PRJ-024,security-scanner,42.38,53.1,14.5,99.863,0.078,1567.0,84.49
2022-10-07,PRJ-025,devops-ci-cd,40.7,53.95,57.3,99.865,0.063,1686.0,87.05
2022-10-08,PRJ-001,novacommerce-api,35.52,51.5,147.8,99.857,0.039,955.0,113.59
2022-10-08,PRJ-002,novacommerce-ui,40.06,48.73,67.8,99.882,0.048,1001.0,96.93
2022-10-08,PRJ-003,novacommerce-cart,35.69,51.14,32.2,99.87,0.036,869.0,114.66
2022-10-08,PRJ-004,novacommerce-checkout,37.95,52.64,51.8,99.884,0.032,708.0,83.59
2022-10-08,PRJ-005,atlaspay-gateway,37.96,51.05,68.9,99.879,0.04,828.0,85.49
2022-10-08,PRJ-006,atlaspay-ledger,38.51,49.36,70.2,99.886,0.049,1003.0,112.89
2022-10-08,PRJ-007,atlaspay-portal,33.3,51.52,69.1,99.859,0.045,715.0,114.07
2022-10-08,PRJ-008,insightcrm-api,39.3,51.76,-9.1,99.9,0.063,959.0,87.09
2022-10-08,PRJ-009,insightcrm-ui,37.73,53.13,146.5,99.894,0.042,964.0,97.2
2022-10-08,PRJ-010,insightcrm-analytics,31.97,52.34,8.9,99.906,0.058,916.0,99.57
2022-10-08,PRJ-011,cloudsync-daemon,36.56,52.31,61.3,99.908,0.076,932.0,86.55
2022-10-08,PRJ-012,cloudsync-storage,41.56,52.44,19.5,99.863,0.068,880.0,86.39
2022-10-08,PRJ-013,cloudsync-desktop,33.84,50.64,27.3,99.899,0.074,919.0,86.08
2022-10-08,PRJ-014,visionai-inference,38.07,49.88,0.3,99.86,0.062,994.0,83.68
2022-10-08,PRJ-015,visionai-training,31.99,49.75,61.1,99.865,0.038,940.0,96.79
2022-10-08,PRJ-016,visionai-pipeline,32.67,51.67,17.8,99.887,0.031,950.0,84.4
2022-10-08,PRJ-017,fusionerp-core,38.5,49.57,164.0,99.884,0.047,714.0,83.46
2022-10-08,PRJ-018,fusionerp-payroll,35.77,52.81,24.1,99.903,0.039,950.0,86.39
2022-10-08,PRJ-019,fusionerp-frontend,35.21,52.13,101.6,99.87,0.08,1021.0,98.6
2022-10-08,PRJ-020,platform-k8s-mesh,40.17,51.72,94.4,99.885,0.043,855.0,83.43
2022-10-08,PRJ-021,platform-logging,38.95,53.11,24.3,99.895,0.051,995.0,99.55
2022-10-08,PRJ-022,platform-monitoring,41.13,52.34,5.1,99.857,0.077,931.0,97.32
2022-10-08,PRJ-023,security-auth-proxy,35.69,48.64,83.1,99.899,0.03,749.0,111.13
2022-10-08,PRJ-024,security-scanner,34.66,48.06,-0.8,99.876,0.037,801.0,85.94
2022-10-08,PRJ-025,devops-ci-cd,35.9,50.83,50.9,99.887,0.045,773.0,83.41
2022-10-09,PRJ-001,novacommerce-api,34.39,50.66,155.7,99.863,0.031,821.0,113.8
2022-10-09,PRJ-002,novacommerce-ui,34.69,48.55,63.7,99.86,0.051,754.0,97.77
2022-10-09,PRJ-003,novacommerce-cart,33.0,48.98,55.1,99.899,0.065,702.0,113.58
2022-10-09,PRJ-004,novacommerce-checkout,38.98,52.11,52.1,99.896,0.053,1003.0,84.62
2022-10-09,PRJ-005,atlaspay-gateway,40.15,49.97,86.4,99.906,0.033,942.0,85.55
2022-10-09,PRJ-006,atlaspay-ledger,41.28,49.92,56.4,99.869,0.071,889.0,114.55
2022-10-09,PRJ-007,atlaspay-portal,32.64,48.55,69.2,99.896,0.058,827.0,112.95
2022-10-09,PRJ-008,insightcrm-api,40.16,52.61,-0.7,99.858,0.076,926.0,85.17
2022-10-09,PRJ-009,insightcrm-ui,34.43,48.96,136.9,99.894,0.076,770.0,98.08
2022-10-09,PRJ-010,insightcrm-analytics,35.73,49.69,2.7,99.884,0.045,1022.0,99.27
2022-10-09,PRJ-011,cloudsync-daemon,33.58,51.08,48.0,99.86,0.069,903.0,83.68
2022-10-09,PRJ-012,cloudsync-storage,32.88,50.13,-0.9,99.887,0.048,718.0,86.88
2022-10-09,PRJ-013,cloudsync-desktop,35.08,49.81,34.8,99.908,0.075,901.0,83.68
2022-10-09,PRJ-014,visionai-inference,35.26,51.98,15.9,99.892,0.035,1017.0,85.61
2022-10-09,PRJ-015,visionai-training,41.63,50.99,42.9,99.889,0.073,994.0,97.43
2022-10-09,PRJ-016,visionai-pipeline,36.9,51.31,8.0,99.896,0.056,1007.0,83.91
2022-10-09,PRJ-017,fusionerp-core,32.45,52.41,148.4,99.866,0.07,973.0,85.77
2022-10-09,PRJ-018,fusionerp-payroll,35.72,53.92,24.4,99.879,0.079,860.0,87.03
2022-10-09,PRJ-019,fusionerp-frontend,31.8,52.89,101.0,99.882,0.051,897.0,96.88
2022-10-09,PRJ-020,platform-k8s-mesh,34.96,48.69,90.1,99.858,0.06,829.0,87.01
2022-10-09,PRJ-021,platform-logging,32.17,52.25,23.3,99.862,0.063,1013.0,98.92
2022-10-09,PRJ-022,platform-monitoring,35.24,49.13,11.6,99.87,0.051,895.0,96.65
2022-10-09,PRJ-023,security-auth-proxy,31.83,51.6,95.6,99.878,0.074,808.0,111.31
2022-10-09,PRJ-024,security-scanner,41.82,49.59,14.5,99.868,0.047,971.0,86.87
2022-10-09,PRJ-025,devops-ci-cd,31.58,49.81,46.7,99.894,0.069,764.0,87.15
2022-10-10,PRJ-001,novacommerce-api,37.05,52.81,140.1,99.859,0.063,1406.0,114.89
2022-10-10,PRJ-002,novacommerce-ui,42.84,51.48,50.3,99.884,0.032,1816.0,96.58
2022-10-10,PRJ-003,novacommerce-cart,37.41,50.06,36.4,99.866,0.049,1777.0,114.1
2022-10-10,PRJ-004,novacommerce-checkout,39.95,50.66,47.4,99.883,0.048,1986.0,83.94
2022-10-10,PRJ-005,atlaspay-gateway,35.72,50.74,74.6,99.88,0.045,1965.0,86.39
2022-10-10,PRJ-006,atlaspay-ledger,37.92,53.37,59.3,99.878,0.042,2039.0,114.62
2022-10-10,PRJ-007,atlaspay-portal,39.84,54.1,68.7,99.886,0.071,1549.0,113.5
2022-10-10,PRJ-008,insightcrm-api,37.85,52.85,-4.6,99.869,0.032,2007.0,84.36
2022-10-10,PRJ-009,insightcrm-ui,43.08,53.51,161.6,99.877,0.08,1854.0,98.44
2022-10-10,PRJ-010,insightcrm-analytics,42.15,49.77,1.0,99.897,0.048,1977.0,96.45
2022-10-10,PRJ-011,cloudsync-daemon,38.45,49.69,60.7,99.894,0.049,1793.0,86.62
2022-10-10,PRJ-012,cloudsync-storage,41.78,53.27,6.2,99.854,0.06,1896.0,86.09
2022-10-10,PRJ-013,cloudsync-desktop,42.44,54.92,49.4,99.905,0.033,1809.0,85.63
2022-10-10,PRJ-014,visionai-inference,37.2,51.26,-2.1,99.858,0.076,1456.0,87.3
2022-10-10,PRJ-015,visionai-training,37.25,49.8,42.5,99.889,0.036,1952.0,98.7
2022-10-10,PRJ-016,visionai-pipeline,42.18,53.19,32.9,99.884,0.035,1476.0,84.06
2022-10-10,PRJ-017,fusionerp-core,35.35,54.85,164.1,99.882,0.049,1741.0,84.64
2022-10-10,PRJ-018,fusionerp-payroll,38.29,49.13,21.8,99.902,0.045,1602.0,86.84
2022-10-10,PRJ-019,fusionerp-frontend,34.12,50.27,87.0,99.862,0.078,1613.0,97.67
2022-10-10,PRJ-020,platform-k8s-mesh,37.5,50.05,104.3,99.883,0.038,1387.0,86.56
2022-10-10,PRJ-021,platform-logging,37.37,51.85,25.3,99.892,0.048,1573.0,99.85
2022-10-10,PRJ-022,platform-monitoring,35.21,51.39,8.4,99.888,0.065,1467.0,98.93
2022-10-10,PRJ-023,security-auth-proxy,39.56,50.67,81.0,99.9,0.069,1371.0,114.4
2022-10-10,PRJ-024,security-scanner,40.36,51.95,4.6,99.881,0.052,1671.0,86.71
2022-10-10,PRJ-025,devops-ci-cd,38.53,51.39,49.7,99.886,0.067,1557.0,85.74
2022-10-11,PRJ-001,novacommerce-api,34.93,51.93,151.8,99.874,0.078,1400.0,113.18
2022-10-11,PRJ-002,novacommerce-ui,40.87,52.2,71.3,99.89,0.048,1694.0,97.29
2022-10-11,PRJ-003,novacommerce-cart,39.14,54.04,59.4,99.874,0.064,1712.0,112.13
2022-10-11,PRJ-004,novacommerce-checkout,40.56,50.02,32.1,99.874,0.049,1519.0,86.65
2022-10-11,PRJ-005,atlaspay-gateway,35.88,54.95,77.4,99.9,0.036,1808.0,87.05
2022-10-11,PRJ-006,atlaspay-ledger,41.23,49.69,74.7,99.892,0.067,1477.0,112.88
2022-10-11,PRJ-007,atlaspay-portal,36.54,53.58,45.5,99.866,0.038,1392.0,111.79
2022-10-11,PRJ-008,insightcrm-api,36.43,50.74,-5.8,99.86,0.06,1919.0,86.25
2022-10-11,PRJ-009,insightcrm-ui,34.54,51.21,149.1,99.857,0.033,1456.0,98.07
2022-10-11,PRJ-010,insightcrm-analytics,41.34,53.26,1.7,99.905,0.065,1579.0,96.93
2022-10-11,PRJ-011,cloudsync-daemon,36.02,49.52,48.5,99.907,0.075,1563.0,84.81
2022-10-11,PRJ-012,cloudsync-storage,39.49,51.23,25.8,99.874,0.048,1526.0,87.32
2022-10-11,PRJ-013,cloudsync-desktop,35.69,49.37,49.5,99.892,0.052,1396.0,86.51
2022-10-11,PRJ-014,visionai-inference,40.39,50.02,-0.2,99.873,0.061,1879.0,84.69
2022-10-11,PRJ-015,visionai-training,34.67,49.21,51.5,99.877,0.054,1759.0,96.4
2022-10-11,PRJ-016,visionai-pipeline,43.47,52.7,22.5,99.877,0.07,1930.0,85.09
2022-10-11,PRJ-017,fusionerp-core,39.3,54.51,152.9,99.879,0.062,1897.0,84.87
2022-10-11,PRJ-018,fusionerp-payroll,36.58,51.6,1.7,99.879,0.076,1579.0,85.58
2022-10-11,PRJ-019,fusionerp-frontend,40.45,50.11,104.0,99.895,0.052,1801.0,99.07
2022-10-11,PRJ-020,platform-k8s-mesh,40.03,54.15,92.9,99.864,0.031,1638.0,85.09
2022-10-11,PRJ-021,platform-logging,34.39,50.23,11.9,99.86,0.062,1417.0,98.46
2022-10-11,PRJ-022,platform-monitoring,43.22,49.53,13.6,99.883,0.047,1768.0,97.76
2022-10-11,PRJ-023,security-auth-proxy,42.09,54.26,84.5,99.87,0.079,1656.0,114.5
2022-10-11,PRJ-024,security-scanner,43.06,54.96,6.5,99.884,0.074,2007.0,87.03
2022-10-11,PRJ-025,devops-ci-cd,34.53,52.05,51.5,99.894,0.078,1719.0,87.46
2022-10-12,PRJ-001,novacommerce-api,39.44,50.97,158.2,99.876,0.045,1609.0,112.61
2022-10-12,PRJ-002,novacommerce-ui,39.92,54.83,51.2,99.859,0.062,1680.0,98.09
2022-10-12,PRJ-003,novacommerce-cart,41.54,53.72,34.6,99.874,0.064,1942.0,112.3
2022-10-12,PRJ-004,novacommerce-checkout,38.37,53.4,55.7,99.888,0.07,1846.0,84.53
2022-10-12,PRJ-005,atlaspay-gateway,35.91,49.14,77.0,99.867,0.069,1568.0,86.29
2022-10-12,PRJ-006,atlaspay-ledger,39.68,52.42,65.6,99.904,0.036,1946.0,113.64
2022-10-12,PRJ-007,atlaspay-portal,41.73,48.94,52.9,99.88,0.066,1438.0,112.4
2022-10-12,PRJ-008,insightcrm-api,35.71,50.81,-7.7,99.865,0.08,1619.0,85.76
2022-10-12,PRJ-009,insightcrm-ui,37.79,50.76,163.3,99.879,0.069,1511.0,99.57
2022-10-12,PRJ-010,insightcrm-analytics,38.08,51.18,16.4,99.898,0.051,1901.0,97.35
2022-10-12,PRJ-011,cloudsync-daemon,37.18,53.25,45.9,99.889,0.044,1782.0,84.88
2022-10-12,PRJ-012,cloudsync-storage,42.36,52.53,16.0,99.887,0.059,1838.0,85.02
2022-10-12,PRJ-013,cloudsync-desktop,36.47,53.34,28.9,99.874,0.036,2039.0,83.61
2022-10-12,PRJ-014,visionai-inference,39.47,54.97,3.0,99.879,0.064,1995.0,86.18
2022-10-12,PRJ-015,visionai-training,43.01,51.66,63.1,99.907,0.075,1700.0,97.94
2022-10-12,PRJ-016,visionai-pipeline,41.01,54.35,25.4,99.851,0.041,1935.0,84.0
2022-10-12,PRJ-017,fusionerp-core,37.71,54.29,149.8,99.888,0.057,1460.0,86.03
2022-10-12,PRJ-018,fusionerp-payroll,37.01,52.68,28.2,99.863,0.035,1464.0,85.99
2022-10-12,PRJ-019,fusionerp-frontend,41.13,50.83,100.4,99.859,0.048,1755.0,99.85
2022-10-12,PRJ-020,platform-k8s-mesh,40.9,49.69,87.6,99.859,0.061,1928.0,87.25
2022-10-12,PRJ-021,platform-logging,36.52,53.71,20.0,99.884,0.069,1534.0,100.1
2022-10-12,PRJ-022,platform-monitoring,40.23,51.09,5.1,99.895,0.044,1523.0,99.85
2022-10-12,PRJ-023,security-auth-proxy,40.06,52.1,87.8,99.887,0.055,1782.0,114.17
2022-10-12,PRJ-024,security-scanner,35.24,54.65,5.3,99.878,0.053,1866.0,85.12
2022-10-12,PRJ-025,devops-ci-cd,41.96,50.65,67.0,99.862,0.055,2041.0,84.63
2022-10-13,PRJ-001,novacommerce-api,35.54,53.92,148.6,99.884,0.062,1460.0,115.03
2022-10-13,PRJ-002,novacommerce-ui,37.49,51.53,55.6,99.883,0.033,2014.0,98.05
2022-10-13,PRJ-003,novacommerce-cart,42.2,49.87,51.3,99.869,0.057,1978.0,111.84
2022-10-13,PRJ-004,novacommerce-checkout,41.48,54.4,45.2,99.892,0.046,1835.0,84.33
2022-10-13,PRJ-005,atlaspay-gateway,34.67,49.64,95.7,99.889,0.066,1465.0,84.02
2022-10-13,PRJ-006,atlaspay-ledger,43.75,53.01,72.7,99.879,0.057,2007.0,114.11
2022-10-13,PRJ-007,atlaspay-portal,40.69,50.95,66.5,99.904,0.049,1776.0,111.54
2022-10-13,PRJ-008,insightcrm-api,34.44,52.46,15.7,99.893,0.07,1581.0,83.86
2022-10-13,PRJ-009,insightcrm-ui,36.64,50.65,160.0,99.866,0.078,1492.0,97.4
2022-10-13,PRJ-010,insightcrm-analytics,36.23,53.95,5.2,99.86,0.042,1654.0,96.66
2022-10-13,PRJ-011,cloudsync-daemon,35.25,53.8,67.9,99.903,0.067,1675.0,86.31
2022-10-13,PRJ-012,cloudsync-storage,36.1,52.09,5.4,99.9,0.061,2016.0,86.2
2022-10-13,PRJ-013,cloudsync-desktop,34.85,54.27,29.9,99.908,0.054,1525.0,83.88
2022-10-13,PRJ-014,visionai-inference,41.36,52.21,3.9,99.894,0.075,1383.0,85.5
2022-10-13,PRJ-015,visionai-training,38.05,50.7,66.5,99.877,0.033,1829.0,100.22
2022-10-13,PRJ-016,visionai-pipeline,43.01,49.71,22.5,99.878,0.078,1818.0,84.8
2022-10-13,PRJ-017,fusionerp-core,35.41,52.83,160.8,99.876,0.062,1851.0,83.79
2022-10-13,PRJ-018,fusionerp-payroll,35.96,50.69,9.6,99.901,0.063,1569.0,86.25
2022-10-13,PRJ-019,fusionerp-frontend,39.97,51.28,111.2,99.854,0.05,1691.0,96.68
2022-10-13,PRJ-020,platform-k8s-mesh,37.23,52.21,111.5,99.852,0.046,1732.0,85.5
2022-10-13,PRJ-021,platform-logging,39.44,54.82,11.6,99.906,0.066,1842.0,99.85
2022-10-13,PRJ-022,platform-monitoring,43.37,54.75,4.2,99.855,0.068,1736.0,99.6
2022-10-13,PRJ-023,security-auth-proxy,38.18,51.7,75.8,99.878,0.064,1854.0,114.7
2022-10-13,PRJ-024,security-scanner,41.58,54.86,20.9,99.878,0.038,1933.0,87.55
2022-10-13,PRJ-025,devops-ci-cd,38.88,55.27,56.9,99.884,0.047,1879.0,85.01
2022-10-14,PRJ-001,novacommerce-api,34.39,51.49,151.6,99.895,0.034,1371.0,114.08
2022-10-14,PRJ-002,novacommerce-ui,35.31,55.37,68.8,99.903,0.064,2037.0,98.15
2022-10-14,PRJ-003,novacommerce-cart,42.29,52.9,54.5,99.905,0.055,1763.0,111.49
2022-10-14,PRJ-004,novacommerce-checkout,36.77,54.17,32.4,99.857,0.03,1942.0,83.79
2022-10-14,PRJ-005,atlaspay-gateway,43.36,54.09,79.7,99.884,0.05,1847.0,86.39
2022-10-14,PRJ-006,atlaspay-ledger,34.82,51.03,51.1,99.866,0.057,2009.0,115.24
2022-10-14,PRJ-007,atlaspay-portal,43.89,54.49,54.6,99.87,0.039,1967.0,114.78
2022-10-14,PRJ-008,insightcrm-api,39.45,51.49,7.8,99.888,0.073,1491.0,84.13
2022-10-14,PRJ-009,insightcrm-ui,36.63,54.93,139.0,99.87,0.053,1932.0,100.0
2022-10-14,PRJ-010,insightcrm-analytics,42.23,54.04,16.1,99.86,0.074,1991.0,97.12
2022-10-14,PRJ-011,cloudsync-daemon,40.51,52.98,53.6,99.898,0.06,1607.0,86.59
2022-10-14,PRJ-012,cloudsync-storage,35.2,49.78,1.0,99.882,0.038,1622.0,86.32
2022-10-14,PRJ-013,cloudsync-desktop,33.98,49.82,26.7,99.907,0.055,1444.0,85.11
2022-10-14,PRJ-014,visionai-inference,34.18,54.25,4.6,99.855,0.035,1542.0,86.93
2022-10-14,PRJ-015,visionai-training,43.3,54.98,59.3,99.859,0.04,1764.0,99.8
2022-10-14,PRJ-016,visionai-pipeline,33.79,51.02,22.5,99.86,0.056,1700.0,86.07
2022-10-14,PRJ-017,fusionerp-core,34.24,53.72,139.5,99.889,0.05,1813.0,84.56
2022-10-14,PRJ-018,fusionerp-payroll,40.09,53.58,6.0,99.906,0.071,1508.0,86.19
2022-10-14,PRJ-019,fusionerp-frontend,38.9,53.64,84.6,99.878,0.075,1869.0,97.76
2022-10-14,PRJ-020,platform-k8s-mesh,36.4,54.99,95.7,99.868,0.073,1973.0,83.73
2022-10-14,PRJ-021,platform-logging,37.19,53.59,19.5,99.867,0.058,1518.0,97.8
2022-10-14,PRJ-022,platform-monitoring,34.33,52.25,9.8,99.896,0.061,1648.0,97.09
2022-10-14,PRJ-023,security-auth-proxy,40.81,49.42,93.3,99.865,0.048,1503.0,111.56
2022-10-14,PRJ-024,security-scanner,43.72,54.57,-2.5,99.901,0.05,1929.0,84.19
2022-10-14,PRJ-025,devops-ci-cd,43.26,51.28,50.8,99.873,0.043,1658.0,84.19
2022-10-15,PRJ-001,novacommerce-api,37.63,53.56,163.7,99.871,0.048,708.0,113.72
2022-10-15,PRJ-002,novacommerce-ui,40.41,49.0,45.2,99.871,0.042,944.0,97.23
2022-10-15,PRJ-003,novacommerce-cart,38.33,50.8,59.3,99.909,0.041,860.0,111.6
2022-10-15,PRJ-004,novacommerce-checkout,36.26,49.05,46.2,99.855,0.032,950.0,85.63
2022-10-15,PRJ-005,atlaspay-gateway,38.81,48.71,76.0,99.886,0.043,944.0,84.04
2022-10-15,PRJ-006,atlaspay-ledger,41.63,48.2,73.7,99.874,0.047,838.0,113.17
2022-10-15,PRJ-007,atlaspay-portal,32.63,53.81,71.8,99.886,0.046,1013.0,112.25
2022-10-15,PRJ-008,insightcrm-api,37.22,49.09,-8.3,99.851,0.059,1011.0,87.23
2022-10-15,PRJ-009,insightcrm-ui,36.11,51.89,136.5,99.875,0.039,944.0,99.4
2022-10-15,PRJ-010,insightcrm-analytics,34.75,49.98,5.1,99.868,0.06,798.0,100.25
2022-10-15,PRJ-011,cloudsync-daemon,40.82,51.12,71.2,99.904,0.076,1023.0,86.06
2022-10-15,PRJ-012,cloudsync-storage,34.86,50.21,12.2,99.891,0.062,999.0,84.08
2022-10-15,PRJ-013,cloudsync-desktop,32.24,54.03,31.7,99.86,0.065,1024.0,87.1
2022-10-15,PRJ-014,visionai-inference,38.9,53.28,3.0,99.893,0.037,722.0,86.99
2022-10-15,PRJ-015,visionai-training,32.39,53.75,59.2,99.882,0.059,712.0,97.54
2022-10-15,PRJ-016,visionai-pipeline,33.25,53.33,33.9,99.863,0.074,905.0,86.75
2022-10-15,PRJ-017,fusionerp-core,41.88,52.14,143.9,99.894,0.042,976.0,85.16
2022-10-15,PRJ-018,fusionerp-payroll,34.88,51.91,6.3,99.899,0.078,1020.0,85.05
2022-10-15,PRJ-019,fusionerp-frontend,36.27,52.94,111.3,99.87,0.065,908.0,97.36
