deployment_id,environment,timestamp,pipeline_run,duration_seconds,status,rollback,linked_pr,linked_adr
DEP-0384,staging,2021-08-11 00:14:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/67827,140,Success,False,PR-0196,ADR-0050
DEP-0385,production,2021-08-11 13:14:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/66658,156,Success,False,PR-0196,ADR-0050
DEP-0386,staging,2021-08-11 00:25:00,https://github.com/novatech-solutions/insightcrm-web/actions/runs/88434,171,Success,False,PR-0199,
DEP-0387,production,2021-08-11 23:25:00,https://github.com/novatech-solutions/insightcrm-web/actions/runs/76480,108,Success,False,PR-0199,
DEP-0388,staging,2021-08-12 00:23:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/94979,119,Success,False,PR-0178,ADR-0045
DEP-0389,production,2021-08-12 02:23:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/90717,271,Success,False,PR-0178,ADR-0045
DEP-0390,staging,2021-08-13 00:27:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/70968,68,Success,False,PR-0197,ADR-0049
DEP-0391,production,2021-08-13 15:27:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/42871,314,Success,False,PR-0197,ADR-0049
DEP-0392,staging,2021-08-15 00:11:00,https://github.com/novatech-solutions/security-tools/actions/runs/84269,61,Success,False,PR-0181,ADR-0046
DEP-0393,production,2021-08-15 23:11:00,https://github.com/novatech-solutions/security-tools/actions/runs/52004,117,Success,False,PR-0181,ADR-0046
DEP-0394,staging,2021-08-17 00:15:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/24444,67,Success,False,PR-0195,ADR-0050
DEP-0395,production,2021-08-17 23:15:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/37079,192,Failed,True,PR-0195,ADR-0050
DEP-0396,staging,2021-08-18 00:11:00,https://github.com/novatech-solutions/security-tools/actions/runs/39798,134,Success,False,PR-0185,ADR-0047
DEP-0397,production,2021-08-19 00:11:00,https://github.com/novatech-solutions/security-tools/actions/runs/27574,330,Success,False,PR-0185,ADR-0047
DEP-0398,staging,2021-08-19 00:26:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/91578,133,Success,False,PR-0186,ADR-0048
DEP-0399,production,2021-08-19 14:26:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/75665,139,Success,False,PR-0186,ADR-0048
DEP-0400,staging,2021-08-20 00:21:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/12653,125,Success,False,PR-0201,ADR-0054
DEP-0401,production,2021-08-20 05:21:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/98934,153,Success,False,PR-0201,ADR-0054
DEP-0402,staging,2021-08-23 00:06:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/51925,193,Success,False,PR-0202,ADR-0055
DEP-0403,production,2021-08-23 05:06:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/37267,176,Success,False,PR-0202,ADR-0055
DEP-0404,staging,2021-08-25 00:07:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/78181,239,Success,False,PR-0206,
DEP-0405,production,2021-08-25 23:07:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/71562,262,Success,False,PR-0206,
DEP-0406,staging,2021-08-25 00:20:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/46873,200,Success,False,PR-0209,ADR-0052
DEP-0407,production,2021-08-25 14:20:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/58729,106,Success,False,PR-0209,ADR-0052
DEP-0408,staging,2021-08-26 00:14:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/21495,238,Success,False,PR-0211,ADR-0053
DEP-0409,production,2021-08-26 03:14:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/76941,290,Success,False,PR-0211,ADR-0053
DEP-0410,staging,2021-08-26 00:10:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/39734,162,Success,False,PR-0213,
DEP-0411,production,2021-08-27 00:10:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/76759,130,Success,False,PR-0213,
DEP-0412,staging,2021-08-28 00:22:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/67463,204,Success,False,PR-0208,
DEP-0413,production,2021-08-28 23:22:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/24165,221,Success,False,PR-0208,
DEP-0414,staging,2021-08-29 00:22:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/26559,188,Success,False,PR-0193,ADR-0049
DEP-0415,production,2021-08-29 15:22:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/23532,272,Success,False,PR-0193,ADR-0049
DEP-0416,staging,2021-08-29 00:29:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/87324,88,Success,False,PR-0207,ADR-0058
DEP-0417,production,2021-08-29 09:29:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/71195,161,Success,False,PR-0207,ADR-0058
DEP-0418,staging,2021-08-29 00:18:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/37515,129,Success,False,PR-0210,ADR-0053
DEP-0419,production,2021-08-29 20:18:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/58644,209,Success,False,PR-0210,ADR-0053
DEP-0420,staging,2021-08-30 00:19:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/79294,196,Success,False,PR-0194,ADR-0050
DEP-0421,production,2021-08-30 13:19:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/51594,190,Success,False,PR-0194,ADR-0050
DEP-0422,staging,2021-08-30 00:13:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/71163,119,Success,False,PR-0214,ADR-0054
DEP-0423,production,2021-08-30 10:13:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/50793,146,Success,False,PR-0214,ADR-0054
DEP-0424,staging,2021-08-31 00:27:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/34255,174,Failed,False,PR-0220,ADR-0055
DEP-0425,staging,2021-08-31 01:25:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/34255,170,Success,False,PR-0220,ADR-0055
DEP-0426,production,2021-08-31 23:25:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/26243,193,Success,False,PR-0220,ADR-0055
DEP-0427,staging,2021-09-03 00:27:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/80769,213,Success,False,PR-0198,ADR-0051
DEP-0428,production,2021-09-03 01:27:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/42475,155,Success,False,PR-0198,ADR-0051
DEP-0429,staging,2021-09-03 00:11:00,https://github.com/novatech-solutions/security-tools/actions/runs/23517,191,Success,False,PR-0223,ADR-0056
DEP-0430,production,2021-09-03 22:11:00,https://github.com/novatech-solutions/security-tools/actions/runs/53457,145,Success,False,PR-0223,ADR-0056
DEP-0431,staging,2021-09-04 00:16:00,https://github.com/novatech-solutions/platform-infra/actions/runs/38760,100,Success,False,PR-0222,ADR-0057
DEP-0432,production,2021-09-04 15:16:00,https://github.com/novatech-solutions/platform-infra/actions/runs/69255,321,Success,False,PR-0222,ADR-0057
DEP-0433,staging,2021-09-04 00:26:00,https://github.com/novatech-solutions/platform-infra/actions/runs/45533,65,Success,False,PR-0224,ADR-0057
DEP-0434,production,2021-09-04 22:26:00,https://github.com/novatech-solutions/platform-infra/actions/runs/80846,262,Success,False,PR-0224,ADR-0057
DEP-0435,staging,2021-09-04 00:22:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/38386,81,Success,False,PR-0226,ADR-0058
DEP-0436,production,2021-09-04 13:22:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/41922,167,Success,False,PR-0226,ADR-0058
DEP-0437,staging,2021-09-06 00:16:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/62230,68,Success,False,PR-0215,ADR-0054
DEP-0438,production,2021-09-06 08:16:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/69985,348,Success,False,PR-0215,ADR-0054
DEP-0439,staging,2021-09-06 00:19:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/44083,146,Success,False,PR-0217,ADR-0054
DEP-0440,production,2021-09-07 00:19:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/14912,236,Failed,True,PR-0217,ADR-0054
DEP-0441,staging,2021-09-09 00:05:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/10494,77,Success,False,PR-0225,ADR-0058
DEP-0442,production,2021-09-09 22:05:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/87416,338,Success,False,PR-0225,ADR-0058
DEP-0443,staging,2021-09-09 00:27:00,https://github.com/novatech-solutions/platform-infra/actions/runs/70176,145,Success,False,PR-0227,
DEP-0444,production,2021-09-09 14:27:00,https://github.com/novatech-solutions/platform-infra/actions/runs/98983,125,Success,False,PR-0227,
DEP-0445,staging,2021-09-12 00:23:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/96444,166,Success,False,PR-0228,ADR-0058
DEP-0446,production,2021-09-12 13:23:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/86212,194,Success,False,PR-0228,ADR-0058
DEP-0447,staging,2021-09-13 00:23:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/80449,186,Success,False,PR-0204,ADR-0052
DEP-0448,production,2021-09-13 22:23:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/93659,288,Success,False,PR-0204,ADR-0052
DEP-0449,staging,2021-09-13 00:27:00,https://github.com/novatech-solutions/platform-infra/actions/runs/74737,240,Success,False,PR-0229,ADR-0057
DEP-0450,production,2021-09-13 19:27:00,https://github.com/novatech-solutions/platform-infra/actions/runs/84319,111,Success,False,PR-0229,ADR-0057
DEP-0451,staging,2021-09-14 00:20:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/88539,196,Success,False,PR-0236,ADR-0059
DEP-0452,production,2021-09-14 21:20:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/75519,98,Success,False,PR-0236,ADR-0059
DEP-0453,staging,2021-09-15 00:26:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/77050,207,Success,False,PR-0205,ADR-0053
DEP-0454,production,2021-09-15 08:26:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/78200,214,Success,False,PR-0205,ADR-0053
DEP-0455,staging,2021-09-16 00:07:00,https://github.com/novatech-solutions/platform-infra/actions/runs/34803,87,Success,False,PR-0234,ADR-0060
DEP-0456,production,2021-09-16 13:07:00,https://github.com/novatech-solutions/platform-infra/actions/runs/10715,233,Success,False,PR-0234,ADR-0060
DEP-0457,staging,2021-09-18 00:21:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/89894,80,Success,False,PR-0232,
DEP-0458,production,2021-09-18 11:21:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/59609,166,Success,False,PR-0232,
DEP-0459,staging,2021-09-19 00:13:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/47474,183,Success,False,PR-0212,ADR-0054
DEP-0460,production,2021-09-19 09:13:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/35332,300,Success,False,PR-0212,ADR-0054
DEP-0461,staging,2021-09-21 00:28:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/28946,105,Success,False,PR-0235,ADR-0059
DEP-0462,production,2021-09-21 21:28:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/12944,258,Success,False,PR-0235,ADR-0059
DEP-0463,staging,2021-09-22 00:16:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/71087,157,Success,False,PR-0216,ADR-0055
DEP-0464,production,2021-09-23 00:16:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/96583,356,Success,False,PR-0216,ADR-0055
DEP-0465,staging,2021-09-22 00:14:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/11508,202,Success,False,PR-0233,ADR-0061
DEP-0466,production,2021-09-22 12:14:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/72803,224,Success,False,PR-0233,ADR-0061
DEP-0467,staging,2021-09-23 00:14:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/26725,67,Success,False,PR-0237,
DEP-0468,production,2021-09-23 18:14:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/39420,166,Failed,True,PR-0237,
DEP-0469,staging,2021-09-24 00:14:00,https://github.com/novatech-solutions/security-tools/actions/runs/96746,116,Success,False,PR-0218,ADR-0056
DEP-0470,production,2021-09-24 15:14:00,https://github.com/novatech-solutions/security-tools/actions/runs/48820,138,Success,False,PR-0218,ADR-0056
DEP-0471,staging,2021-09-26 00:10:00,https://github.com/novatech-solutions/platform-infra/actions/runs/35234,132,Success,False,PR-0219,ADR-0057
DEP-0472,production,2021-09-26 22:10:00,https://github.com/novatech-solutions/platform-infra/actions/runs/17882,353,Success,False,PR-0219,ADR-0057
DEP-0473,staging,2021-09-28 00:30:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/33346,178,Success,False,PR-0221,ADR-0058
DEP-0474,production,2021-09-28 22:30:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/80181,170,Success,False,PR-0221,ADR-0058
DEP-0475,staging,2021-09-28 00:22:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/84941,68,Success,False,PR-0238,ADR-0062
DEP-0476,production,2021-09-28 13:22:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/51486,304,Success,False,PR-0238,ADR-0062
DEP-0477,staging,2021-10-03 00:20:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/54122,235,Success,False,PR-0241,
DEP-0478,production,2021-10-03 08:20:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/24300,251,Success,False,PR-0241,
DEP-0479,staging,2021-10-04 00:10:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/73540,63,Failed,False,PR-0240,ADR-0061
DEP-0480,staging,2021-10-04 00:48:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/73540,48,Success,False,PR-0240,ADR-0061
DEP-0481,production,2021-10-04 11:48:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/53248,114,Success,False,PR-0240,ADR-0061
DEP-0482,staging,2021-10-06 00:17:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/29678,107,Success,False,PR-0230,ADR-0059
DEP-0483,production,2021-10-06 09:17:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/40266,108,Success,False,PR-0230,ADR-0059
DEP-0484,staging,2021-10-06 00:10:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/21020,236,Success,False,PR-0242,ADR-0061
DEP-0485,production,2021-10-06 08:10:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/70811,187,Success,False,PR-0242,ADR-0061
DEP-0486,staging,2021-10-06 00:22:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/17807,64,Success,False,PR-0245,ADR-0061
DEP-0487,production,2021-10-06 13:22:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/90750,95,Success,False,PR-0245,ADR-0061
DEP-0488,staging,2021-10-06 00:26:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/85018,97,Success,False,PR-0247,ADR-0064
DEP-0489,production,2021-10-06 08:26:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/52810,275,Success,False,PR-0247,ADR-0064
DEP-0490,staging,2021-10-07 00:16:00,https://github.com/novatech-solutions/platform-infra/actions/runs/86904,220,Success,False,PR-0231,ADR-0060
DEP-0491,production,2021-10-07 07:16:00,https://github.com/novatech-solutions/platform-infra/actions/runs/14972,93,Success,False,PR-0231,ADR-0060
DEP-0492,staging,2021-10-07 00:27:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/27483,195,Success,False,PR-0250,ADR-0063
DEP-0493,production,2021-10-07 22:27:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/45044,243,Success,False,PR-0250,ADR-0063
DEP-0494,staging,2021-10-08 00:26:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/25880,211,Success,False,PR-0253,
DEP-0495,production,2021-10-08 08:26:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/23240,286,Success,False,PR-0253,
DEP-0496,staging,2021-10-09 00:05:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/96044,141,Success,False,PR-0243,
DEP-0497,production,2021-10-09 16:05:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/85859,152,Success,False,PR-0243,
DEP-0498,staging,2021-10-10 00:11:00,https://github.com/novatech-solutions/security-tools/actions/runs/60083,60,Success,False,PR-0254,
DEP-0499,production,2021-10-10 09:11:00,https://github.com/novatech-solutions/security-tools/actions/runs/24299,281,Failed,True,PR-0254,
DEP-0500,staging,2021-10-12 00:08:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/32301,106,Success,False,PR-0249,ADR-0062
DEP-0501,production,2021-10-12 10:08:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/85643,174,Success,False,PR-0249,ADR-0062
DEP-0502,staging,2021-10-12 00:16:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/26665,66,Success,False,PR-0251,ADR-0063
DEP-0503,production,2021-10-12 08:16:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/25869,170,Success,False,PR-0251,ADR-0063
DEP-0504,staging,2021-10-12 00:11:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/99369,223,Success,False,PR-0262,ADR-0064
DEP-0505,production,2021-10-12 05:11:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/76490,251,Success,False,PR-0262,ADR-0064
DEP-0506,staging,2021-10-13 00:08:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/74868,107,Success,False,PR-0252,ADR-0063
DEP-0507,production,2021-10-13 08:08:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/28022,178,Success,False,PR-0252,ADR-0063
DEP-0508,staging,2021-10-14 00:08:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/21117,218,Success,False,PR-0261,ADR-0064
DEP-0509,production,2021-10-14 13:08:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/21061,116,Success,False,PR-0261,ADR-0064
DEP-0510,staging,2021-10-16 00:24:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/54493,208,Success,False,PR-0255,
DEP-0511,production,2021-10-16 08:24:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/10008,137,Success,False,PR-0255,
DEP-0512,staging,2021-10-18 00:15:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/94086,188,Success,False,PR-0266,
DEP-0513,production,2021-10-18 10:15:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/96772,181,Failed,True,PR-0266,
DEP-0514,staging,2021-10-19 00:22:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/95584,135,Success,False,PR-0267,
DEP-0515,production,2021-10-19 08:22:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/95535,151,Success,False,PR-0267,
DEP-0516,staging,2021-10-20 00:24:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/26012,236,Success,False,PR-0257,ADR-0064
DEP-0517,production,2021-10-20 20:24:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/89481,329,Success,False,PR-0257,ADR-0064
DEP-0518,staging,2021-10-21 00:30:00,https://github.com/novatech-solutions/platform-infra/actions/runs/73637,82,Success,False,PR-0264,ADR-0065
DEP-0519,production,2021-10-21 14:30:00,https://github.com/novatech-solutions/platform-infra/actions/runs/87933,144,Success,False,PR-0264,ADR-0065
DEP-0520,staging,2021-10-22 00:25:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/24159,86,Success,False,PR-0239,ADR-0061
DEP-0521,production,2021-10-22 12:25:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/24938,197,Success,False,PR-0239,ADR-0061
DEP-0522,staging,2021-10-22 00:18:00,https://github.com/novatech-solutions/platform-infra/actions/runs/20270,73,Success,False,PR-0259,ADR-0065
DEP-0523,production,2021-10-22 22:18:00,https://github.com/novatech-solutions/platform-infra/actions/runs/49537,90,Success,False,PR-0259,ADR-0065
DEP-0524,staging,2021-10-22 00:26:00,https://github.com/novatech-solutions/security-tools/actions/runs/78395,203,Failed,False,PR-0265,
DEP-0525,staging,2021-10-22 01:04:00,https://github.com/novatech-solutions/security-tools/actions/runs/78395,184,Success,False,PR-0265,
DEP-0526,production,2021-10-22 15:04:00,https://github.com/novatech-solutions/security-tools/actions/runs/59864,268,Success,False,PR-0265,
DEP-0527,staging,2021-10-23 00:09:00,https://github.com/novatech-solutions/platform-infra/actions/runs/92545,67,Success,False,PR-0260,ADR-0065
DEP-0528,production,2021-10-23 01:09:00,https://github.com/novatech-solutions/platform-infra/actions/runs/92821,186,Success,False,PR-0260,ADR-0065
DEP-0529,staging,2021-10-23 00:10:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/66806,108,Success,False,PR-0268,
DEP-0530,production,2021-10-23 12:10:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/89940,194,Success,False,PR-0268,
DEP-0531,staging,2021-10-24 00:19:00,https://github.com/novatech-solutions/security-tools/actions/runs/26550,223,Success,False,PR-0263,
DEP-0532,production,2021-10-24 02:19:00,https://github.com/novatech-solutions/security-tools/actions/runs/59641,251,Success,False,PR-0263,
DEP-0533,staging,2021-10-26 00:16:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/91114,178,Success,False,PR-0269,
DEP-0534,production,2021-10-26 23:16:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/68284,307,Success,False,PR-0269,
DEP-0535,staging,2021-10-28 00:07:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/70806,96,Success,False,PR-0246,ADR-0063
DEP-0536,production,2021-10-28 20:07:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/12481,228,Success,False,PR-0246,ADR-0063
DEP-0537,staging,2021-10-28 00:08:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/85566,149,Success,False,PR-0248,ADR-0062
DEP-0538,production,2021-10-28 15:08:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/42515,193,Success,False,PR-0248,ADR-0062
DEP-0539,staging,2021-10-31 00:25:00,https://github.com/novatech-solutions/security-tools/actions/runs/92591,139,Success,False,PR-0270,ADR-0069
DEP-0540,production,2021-10-31 19:25:00,https://github.com/novatech-solutions/security-tools/actions/runs/70053,112,Success,False,PR-0270,ADR-0069
DEP-0541,staging,2021-11-02 00:26:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/82895,161,Success,False,PR-0271,ADR-0071
DEP-0542,production,2021-11-02 14:26:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/71946,350,Success,False,PR-0271,ADR-0071
DEP-0543,staging,2021-11-04 00:22:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/85282,89,Success,False,PR-0280,ADR-0066
DEP-0544,production,2021-11-04 06:22:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/98107,121,Success,False,PR-0280,ADR-0066
DEP-0545,staging,2021-11-05 00:09:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/81187,96,Success,False,PR-0256,ADR-0064
DEP-0546,production,2021-11-05 23:09:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/45140,113,Success,False,PR-0256,ADR-0064
DEP-0547,staging,2021-11-07 00:05:00,https://github.com/novatech-solutions/platform-infra/actions/runs/66173,83,Success,False,PR-0258,ADR-0065
DEP-0548,production,2021-11-07 13:05:00,https://github.com/novatech-solutions/platform-infra/actions/runs/96059,356,Success,False,PR-0258,ADR-0065
DEP-0549,staging,2021-11-07 00:13:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/23143,75,Success,False,PR-0272,
DEP-0550,production,2021-11-07 11:13:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/31753,156,Success,False,PR-0272,
DEP-0551,staging,2021-11-07 00:15:00,https://github.com/novatech-solutions/platform-infra/actions/runs/77942,127,Success,False,PR-0273,
DEP-0552,production,2021-11-07 04:15:00,https://github.com/novatech-solutions/platform-infra/actions/runs/63408,99,Success,False,PR-0273,
DEP-0553,staging,2021-11-07 00:05:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/89933,225,Success,False,PR-0279,ADR-0066
DEP-0554,production,2021-11-07 18:05:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/81996,314,Success,False,PR-0279,ADR-0066
DEP-0555,staging,2021-11-08 00:07:00,https://github.com/novatech-solutions/platform-infra/actions/runs/14665,181,Success,False,PR-0282,ADR-0068
DEP-0556,production,2021-11-08 11:07:00,https://github.com/novatech-solutions/platform-infra/actions/runs/49467,312,Success,False,PR-0282,ADR-0068
DEP-0557,staging,2021-11-08 00:24:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/22594,233,Success,False,PR-0287,ADR-0071
DEP-0558,production,2021-11-08 16:24:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/32315,153,Success,False,PR-0287,ADR-0071
DEP-0559,staging,2021-11-08 00:17:00,https://github.com/novatech-solutions/security-tools/actions/runs/51106,84,Success,False,PR-0288,ADR-0070
DEP-0560,production,2021-11-08 08:17:00,https://github.com/novatech-solutions/security-tools/actions/runs/39533,273,Success,False,PR-0288,ADR-0070
DEP-0561,staging,2021-11-08 00:11:00,https://github.com/novatech-solutions/security-tools/actions/runs/12741,113,Success,False,PR-0292,ADR-0069
DEP-0562,production,2021-11-08 20:11:00,https://github.com/novatech-solutions/security-tools/actions/runs/88821,303,Success,False,PR-0292,ADR-0069
DEP-0563,staging,2021-11-09 00:19:00,https://github.com/novatech-solutions/platform-infra/actions/runs/35850,226,Success,False,PR-0289,ADR-0068
DEP-0564,production,2021-11-09 07:19:00,https://github.com/novatech-solutions/platform-infra/actions/runs/16547,180,Success,False,PR-0289,ADR-0068
DEP-0565,staging,2021-11-10 00:21:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/15673,99,Success,False,PR-0277,ADR-0067
DEP-0566,production,2021-11-10 21:21:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/54305,222,Success,False,PR-0277,ADR-0067
DEP-0567,staging,2021-11-10 00:24:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/43845,108,Success,False,PR-0286,ADR-0071
DEP-0568,production,2021-11-10 09:24:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/67293,273,Success,False,PR-0286,ADR-0071
DEP-0569,staging,2021-11-12 00:16:00,https://github.com/novatech-solutions/security-tools/actions/runs/20351,153,Success,False,PR-0290,ADR-0069
DEP-0570,production,2021-11-12 19:16:00,https://github.com/novatech-solutions/security-tools/actions/runs/41941,221,Success,False,PR-0290,ADR-0069
DEP-0571,staging,2021-11-13 00:29:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/14552,148,Success,False,PR-0291,ADR-0071
DEP-0572,production,2021-11-13 09:29:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/97619,241,Failed,True,PR-0291,ADR-0071
DEP-0573,staging,2021-11-14 00:25:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/83832,240,Success,False,PR-0283,ADR-0066
DEP-0574,production,2021-11-15 00:25:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/99953,161,Success,False,PR-0283,ADR-0066
DEP-0575,staging,2021-11-15 00:05:00,https://github.com/novatech-solutions/platform-infra/actions/runs/51966,131,Success,False,PR-0284,ADR-0068
DEP-0576,production,2021-11-15 12:05:00,https://github.com/novatech-solutions/platform-infra/actions/runs/33930,134,Success,False,PR-0284,ADR-0068
DEP-0577,staging,2021-11-15 00:29:00,https://github.com/novatech-solutions/security-tools/actions/runs/22831,78,Success,False,PR-0293,
